"Index","Artist","ArtistSlug","Title","Year","Width","Height","Megapixels","HighResUrl","LocalFileName","FileSizeBytes"
"635","Vincent van Gogh","vincent-van-gogh","Landscape in Stormy Weather","1885","1605","2150","3.45","https://uploads2.wikiart.org/images/vincent-van-gogh/landscape-in-stormy-weather-1885.jpg","0635_Landscape_in_Stormy_Weather_1605x2150.jpg","1001762"
"636","Vincent van Gogh","vincent-van-gogh","Landscape with a Church and Houses","1885","1280","756","0.97","https://uploads0.wikiart.org/images/vincent-van-gogh/landscape-with-a-church-and-houses-1885.jpg","0636_Landscape_with_a_Church_and_Houses_1280x756.jpg","244549"
"637","Vincent van Gogh","vincent-van-gogh","Landscape with Cottages and a Mill","1885","1902","1441","2.74","https://uploads0.wikiart.org/images/vincent-van-gogh/landscape-with-cottages-and-a-mill-1885.jpg","0637_Landscape_with_Cottages_and_a_Mill_1902x1441.jpg","844378"
"638","Vincent van Gogh","vincent-van-gogh","Lane with poplars near Nuenen","1885","2232","1780","3.97","https://uploads4.wikiart.org/images/vincent-van-gogh/lane-with-poplars-near-nuenen-1885.jpg","0638_Lane_with_poplars_near_Nuenen_2232x1780.jpg","729226"
"639","Vincent van Gogh","vincent-van-gogh","Lap with Hands","1885","1916","1178","2.26","https://uploads2.wikiart.org/images/vincent-van-gogh/lap-with-hands.jpg","0639_Lap_with_Hands_1916x1178.jpg","675406"
"640","Vincent van Gogh","vincent-van-gogh","Lap with Hands and a Bowl","1885","1917","1135","2.18","https://uploads4.wikiart.org/images/vincent-van-gogh/lap-with-hands-and-a-bowl.jpg","0640_Lap_with_Hands_and_a_Bowl_1917x1135.jpg","622928"
"641","Vincent van Gogh","vincent-van-gogh","Man and Woman Sharing a Meal","1885","1829","1121","2.05","https://uploads3.wikiart.org/images/vincent-van-gogh/man-and-woman-sharing-a-meal-1885.jpg","0641_Man_and_Woman_Sharing_a_Meal_1829x1121.jpg","590835"
"642","Vincent van Gogh","vincent-van-gogh","Man Loading a Cart","1885","1024","626","0.64","https://uploads2.wikiart.org/images/vincent-van-gogh/man-loading-a-cart-1885.jpg","0642_Man_Loading_a_Cart_1024x626.jpg","122485"
"643","Vincent van Gogh","vincent-van-gogh","Man with Bowler","1885","608","1024","0.62","https://uploads8.wikiart.org/images/vincent-van-gogh/man-with-bowler-1885.jpg","0643_Man_with_Bowler_608x1024.jpg","180839"
"644","Vincent van Gogh","vincent-van-gogh","Parsonage Garden at Dusk","1885","1024","610","0.62","https://uploads8.wikiart.org/images/vincent-van-gogh/parsonage-garden-at-dusk-1885.jpg","0644_Parsonage_Garden_at_Dusk_1024x610.jpg","237620"
